sl_no,heads_of_crime,major_head,minor_head,current_year_upto,prev_year_same_month,prev_month,current_month,month
603,B - SPECIAL & LOCAL LAWS,CRIMES RELATED TO WOMEN,Dowry Prohibition,1476.0,204.0,127.0,120.0,September
604,B - SPECIAL & LOCAL LAWS,CRIMES RELATED TO WOMEN,Commission of SATI (Prevention) Act 1987,0.0,0.0,0.0,0.0,September
605,B - SPECIAL & LOCAL LAWS,CRIMES RELATED TO WOMEN,Indecent Representation of Women (Prohibition) Act 1986,1.0,1.0,0.0,0.0,September
606,B - SPECIAL & LOCAL LAWS,INDIAN LUNACY ACT,,0.0,0.0,0.0,0.0,September
607,B - SPECIAL & LOCAL LAWS,INDIAN ELECTRICITY ACT,,6.0,1.0,2.0,0.0,September
608,B - SPECIAL & LOCAL LAWS,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",,739.0,422.0,111.0,76.0,September
609,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Disaster Management Act 2005,1.0,0.0,1.0,0.0,September
610,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Cow Slaughters Act,192.0,18.0,16.0,21.0,September
611,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Epidemic Deseases Act 2020,0.0,0.0,0.0,0.0,September
612,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,"Motor Spirit and High Speed Diesel (Regulation of upply, Distribution and Prevention of Malpractice",0.0,0.0,0.0,0.0,September
613,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,"Prevention of violence against Doctors, Medical professionals and Medical institutions",7.0,2.0,3.0,1.0,September
614,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Banning of Unregulated Deposit Schemes Act,14.0,0.0,1.0,0.0,September
615,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Prevention of Slaughter and Preservation of Cattle Act 2020,149.0,12.0,16.0,15.0,September
616,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Prevention of Insult to National Hounours Act 1971,7.0,2.0,2.0,2.0,September
617,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,"The Karnataka Prevention of Dangerous Activities of Bootleggers, Drug-offenders, Gamblers, Goonda Act",0.0,0.0,0.0,0.0,September
618,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Excise Act 1965,5329.0,634.0,451.0,456.0,September
619,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Forest Act 1963,51.0,9.0,10.0,10.0,September
620,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Education Act 1983 As Amended Upto Date,6.0,0.0,0.0,0.0,September
621,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Kerosene Restriction Unuse Act 1956,0.0,0.0,0.0,0.0,September
622,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka University Act,0.0,0.0,0.0,0.0,September
623,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Corruption Act,1.0,0.0,0.0,0.0,September
624,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Medical Registration Act 1965,1.0,0.0,0.0,0.0,September
625,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Land & Revenue Act 1964 & 2007,22.0,2.0,2.0,8.0,September
626,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Kerosene Dealers License Order 1969,0.0,0.0,0.0,0.0,September
627,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Society Registration Act,0.0,0.0,0.0,0.0,September
628,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Minor Mineral Consistent Rule 1994,31.0,2.0,2.0,1.0,September
629,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Bangalore Development Authority Act,0.0,0.0,0.0,0.0,September
630,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Prohibition of Beggery Act 1975,17.0,107.0,13.0,4.0,September
631,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Municipalities Act 1964,0.0,0.0,0.0,0.0,September
632,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Irrigation Act 1963,2.0,0.0,1.0,0.0,September
633,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Fire Force act 1964,5.0,0.0,1.0,3.0,September
634,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Consumer Protection Act 1986,0.0,0.0,0.0,0.0,September
635,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Lottery Act,37.0,6.0,4.0,4.0,September
636,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Weight & Measurement Act,0.0,0.0,0.0,0.0,September
637,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Agriculture Marketing Regulation Act,0.0,1.0,0.0,0.0,September
638,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Revenue Act,2.0,1.0,1.0,0.0,September
639,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Mining Act,0.0,1.0,0.0,0.0,September
640,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Betting Tax Act,0.0,0.0,0.0,0.0,September
641,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Panchayat Raj Act,0.0,0.0,0.0,0.0,September
642,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Open Place Disfigurement Act 1951,588.0,9.0,102.0,232.0,September
643,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Right To Information Act 2000 & 2008,0.0,0.0,0.0,0.0,September
644,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Urban Development Act 1987,0.0,0.0,0.0,0.0,September
645,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Town & City Planning Act 1961,0.0,0.0,0.0,0.0,September
646,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Race Betting Act,0.0,0.0,0.0,0.0,September
647,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Devadasi's (Prohibition Of Dedication) Act 1982,1.0,0.0,0.0,0.0,September
648,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Cooperative Society Act,0.0,0.0,0.0,0.0,September
649,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Entertainment Tax Act 1958,2.0,0.0,1.0,0.0,September
650,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Land Acquisition (Prohibition) Act 2007,0.0,0.0,0.0,0.0,September
651,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Money Lender Act 1961,13.0,1.0,2.0,1.0,September
652,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Stamp Act 1957,0.0,0.0,0.0,0.0,September
653,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Prisoners Act 1963 & 1974,39.0,5.0,7.0,7.0,September
654,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Private Medical Institution Act 2007,1.0,0.0,0.0,0.0,September
655,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,MMRD (Mines & Minerals Regulation Development ) Act 1957,60.0,15.0,3.0,2.0,September
656,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Treasure Trove Act 1962,0.0,0.0,0.0,0.0,September
657,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Prohibition of Charging Exorbitant Interest Act 2004,11.0,0.0,2.0,1.0,September
658,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Ayurvedic And Unani Pract. Regis. & Medical Prac. Misc. Prov. Act,0.0,0.0,0.0,0.0,September
659,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Other Local Acts,112.0,21.0,12.0,14.0,September
660,B - SPECIAL & LOCAL LAWS,CYBER CRIME,"Information Technology Act 2000, 2009",17271.0,2021.0,1774.0,1688.0,September
661,B - SPECIAL & LOCAL LAWS,NATIONAL SECURITY ACT,POCSO,,,,,September
662,B - SPECIAL & LOCAL LAWS,NATIONAL SECURITY ACT,Custodial Rape,1.0,0.0,1.0,0.0,September
663,B - SPECIAL & LOCAL LAWS,NATIONAL SECURITY ACT,Gang Rape,1.0,0.0,0.0,1.0,September
664,B - SPECIAL & LOCAL LAWS,NATIONAL SECURITY ACT,Rape with Murder,6.0,1.0,0.0,0.0,September
665,B - SPECIAL & LOCAL LAWS,NATIONAL SECURITY ACT,Rape,2252.0,236.0,233.0,204.0,September
666,B - SPECIAL & LOCAL LAWS,NATIONAL SECURITY ACT,Others ,772.0,85.0,102.0,81.0,September
667,C. CRIMES AGAINST WOMEN,Rape (Sec. 376 IPC),1.1  Custodial Rape,1.0,0.0,0.0,0.0,September
668,C. CRIMES AGAINST WOMEN,Rape (Sec. 376 IPC),1.2  Gang Rape,11.0,1.0,2.0,0.0,September
669,C. CRIMES AGAINST WOMEN,Rape (Sec. 376 IPC),1.3  other Cases of Rape,476.0,48.0,49.0,52.0,September
670,C. CRIMES AGAINST WOMEN,Outraging modesty (Molestation) (sec.354 IPC),,5029.0,558.0,477.0,473.0,September
671,C. CRIMES AGAINST WOMEN,Kidnapping & Abduction of Women: (Sec.366 IPC),,96.0,11.0,10.0,6.0,September
672,C. CRIMES AGAINST WOMEN,Insulting modesty (Eve-Teasing) (Sec.294 & 509 IPC if victim is a woman),,125.0,16.0,13.0,27.0,September
673,C. CRIMES AGAINST WOMEN,Murder for Dowry - by burning (Sec.302 IPC),,0.0,1.0,0.0,0.0,September
674,C. CRIMES AGAINST WOMEN,"Murder for Dowry - by other means
(Sec.302 IPC)",,11.0,4.0,4.0,2.0,September
675,C. CRIMES AGAINST WOMEN,Murder for other reasons,,295.0,25.0,29.0,32.0,September
676,C. CRIMES AGAINST WOMEN,Attempt to Commit Murder for dowry by burning (Sec.307 IPC),,1.0,0.0,0.0,0.0,September
677,C. CRIMES AGAINST WOMEN,Attempt to Commit Murder for dowry by other means (Sec.307 IPC),,29.0,2.0,4.0,4.0,September
678,C. CRIMES AGAINST WOMEN,Attempt to Commit murder for other reasons,,575.0,65.0,64.0,54.0,September
679,C. CRIMES AGAINST WOMEN,"Dowry Death-by burning
(Sec.304-B IPC)",,1.0,0.0,0.0,1.0,September
680,C. CRIMES AGAINST WOMEN,Dowry Death-by other Means (Sec.304(B) IPC),,87.0,23.0,10.0,12.0,September
681,C. CRIMES AGAINST WOMEN,Cruelty by Husband or Relatives of Husband (Sec.498-A IPC),,2344.0,240.0,241.0,249.0,September
682,C. CRIMES AGAINST WOMEN,Abetment of Suicide (Sec.306 IPC),,122.0,6.0,19.0,12.0,September
683,C. CRIMES AGAINST WOMEN,Immoral Traffic (prevention) Act.,,224.0,22.0,15.0,23.0,September
684,C. CRIMES AGAINST WOMEN,Indecent Representation of Women(Prohibition) Act-1986,,1.0,1.0,0.0,0.0,September
685,C. CRIMES AGAINST WOMEN,Pornography,,0.0,0.0,0.0,0.0,September
686,C. CRIMES AGAINST WOMEN,Offences against Public Servants (Sec.182-188-333-353 IPC),,100.0,13.0,7.0,19.0,September
687,C. CRIMES AGAINST WOMEN,Offences related to Marriage,,23.0,3.0,1.0,2.0,September
688,C. CRIMES AGAINST WOMEN,Cyber Crimes,,5190.0,685.0,544.0,555.0,September
689,D.CRIME AGAINST CHILDREN,"Infanticide/ Foeticide 
(Sec. 315 & 316 IPC)",,1.0,0.0,1.0,0.0,September
690,D.CRIME AGAINST CHILDREN,Rape on Minor,,0.0,0.0,0.0,0.0,September
691,D.CRIME AGAINST CHILDREN,Exposure & abandonment (Sec. 317 IPC),,44.0,2.0,5.0,4.0,September
692,D.CRIME AGAINST CHILDREN,Kidnapping & Abduction of Children,,2238.0,302.0,338.0,373.0,September
693,D.CRIME AGAINST CHILDREN,For Ransom - of Children,,7.0,1.0,0.0,0.0,September
694,D.CRIME AGAINST CHILDREN,of Children - for begging,,0.0,0.0,0.0,0.0,September
695,D.CRIME AGAINST CHILDREN,of Girls - Immoral Purpose,,0.0,0.0,0.0,0.0,September
696,D.CRIME AGAINST CHILDREN,With intent to Steal from Child,,0.0,0.0,0.0,0.0,September
697,D.CRIME AGAINST CHILDREN,Lawful Guardianship,,3.0,0.0,1.0,0.0,September
698,D.CRIME AGAINST CHILDREN,Procuration of Minor Girls - For Prostitution,,0.0,0.0,0.0,0.0,September
699,D.CRIME AGAINST CHILDREN,Procuration of Minor Girls - Importing of Girl,,0.0,0.0,0.0,0.0,September
700,D.CRIME AGAINST CHILDREN,Procuration of Minor Girls - For Other Purposes,,15.0,1.0,1.0,2.0,September
701,D.CRIME AGAINST CHILDREN,Sub Total ,,2263.0,304.0,340.0,375.0,September
702,D.CRIME AGAINST CHILDREN,Selling of girls for Prostitution (Sec.372 IPC),,0.0,0.0,0.0,0.0,September
703,D.CRIME AGAINST CHILDREN,The Prohibition of Child Marriage Act - 2006,,124.0,14.0,13.0,12.0,September
704,D.CRIME AGAINST CHILDREN,POCSO Act,,3032.0,322.0,336.0,286.0,September
705,D.CRIME AGAINST CHILDREN,Death of Children due to miscarriage,,22.0,2.0,2.0,0.0,September
706,D.CRIME AGAINST CHILDREN,Juvenile Justice Act,,111.0,20.0,11.0,10.0,September
707,D.CRIME AGAINST CHILDREN,Child Labour (Pro.& Reg.) Act,,90.0,22.0,29.0,5.0,September
708,D.CRIME AGAINST CHILDREN,Probation of Offenders Act,,1.0,0.0,0.0,1.0,September
709,"    E. CRIME AGAINST SCHEDULED CASTES /TRIBES BY NON SCs/STs 
",Murder,,80.0,7.0,6.0,7.0,September
710,"    E. CRIME AGAINST SCHEDULED CASTES /TRIBES BY NON SCs/STs 
",Rape,,267.0,28.0,20.0,23.0,September
711,"    E. CRIME AGAINST SCHEDULED CASTES /TRIBES BY NON SCs/STs 
",Kidnapping,,34.0,1.0,3.0,2.0,September
712,"    E. CRIME AGAINST SCHEDULED CASTES /TRIBES BY NON SCs/STs 
",Offences under the Protection of Civil Rights Act.,,0.0,0.0,0.0,0.0,September
713,"    E. CRIME AGAINST SCHEDULED CASTES /TRIBES BY NON SCs/STs 
",Offences under the SC & ST  (prevention of Atrocities)Act 1989 (if the victim is SC),,1535.0,198.0,162.0,163.0,September
