sl_no,heads_of_crime,major_head,minor_head,current_year_upto,prev_year_same_month,prev_month,current_month,month
688,C. CRIMES AGAINST WOMEN,Kidnapping & Abduction of Women: (Sec.366 IPC),,113,12,6,16,October
689,C. CRIMES AGAINST WOMEN,Insulting modesty (Eve-Teasing) (Sec.294 & 509 IPC if victim is a woman),,146,13,27,21,October
690,C. CRIMES AGAINST WOMEN,Murder for Dowry - by burning (Sec.302 IPC),,0,0,0,0,October
691,C. CRIMES AGAINST WOMEN,"Murder for Dowry - by other means
(Sec.302 IPC)",,11,1,2,1,October
692,C. CRIMES AGAINST WOMEN,Murder for other reasons,,316,36,32,21,October
693,C. CRIMES AGAINST WOMEN,Attempt to Commit Murder for dowry by burning (Sec.307 IPC),,1,0,0,0,October
694,C. CRIMES AGAINST WOMEN,Attempt to Commit Murder for dowry by other means (Sec.307 IPC),,32,3,4,3,October
695,C. CRIMES AGAINST WOMEN,Attempt to Commit murder for other reasons,,635,52,51,68,October
696,C. CRIMES AGAINST WOMEN,"Dowry Death-by burning
(Sec.304-B IPC)",,1,1,1,0,October
697,C. CRIMES AGAINST WOMEN,Dowry Death-by other Means (Sec.304(B) IPC),,99,13,13,9,October
698,C. CRIMES AGAINST WOMEN,Cruelty by Husband or Relatives of Husband (Sec.498-A IPC),,2584,292,248,244,October
699,C. CRIMES AGAINST WOMEN,Abetment of Suicide (Sec.306 IPC),,261,9,12,6,October
700,C. CRIMES AGAINST WOMEN,Immoral Traffic (prevention) Act.,,251,23,23,27,October
701,C. CRIMES AGAINST WOMEN,Indecent Representation of Women(Prohibition) Act-1986,,1,0,0,0,October
702,C. CRIMES AGAINST WOMEN,Pornography,,0,0,0,0,October
703,C. CRIMES AGAINST WOMEN,Offences against Public Servants (Sec.182-188-333-353 IPC),,108,13,20,5,October
704,C. CRIMES AGAINST WOMEN,Offences related to Marriage,,26,2,2,3,October
705,C. CRIMES AGAINST WOMEN,Cyber Crimes,,5717,704,556,517,October
706,D.CRIME AGAINST CHILDREN,"Infanticide/ Foeticide 
(Sec. 315 & 316 IPC)",,1,0,0,1,October
707,D.CRIME AGAINST CHILDREN,Rape on Minor,,0,0,0,0,October
708,D.CRIME AGAINST CHILDREN,Exposure & abandonment (Sec. 317 IPC),,52,7,4,8,October
709,D.CRIME AGAINST CHILDREN,Kidnapping & Abduction of Children,,3151,308,339,319,October
710,D.CRIME AGAINST CHILDREN,For Ransom - of Children,,10,0,0,3,October
711,D.CRIME AGAINST CHILDREN,of Children - for begging,,0,0,0,0,October
712,D.CRIME AGAINST CHILDREN,of Girls - Immoral Purpose,,0,0,0,0,October
713,D.CRIME AGAINST CHILDREN,With intent to Steal from Child,,0,0,0,0,October
714,D.CRIME AGAINST CHILDREN,Lawful Guardianship,,3,0,0,0,October
715,D.CRIME AGAINST CHILDREN,Procuration of Minor Girls - For Prostitution,,0,0,0,0,October
716,D.CRIME AGAINST CHILDREN,Procuration of Minor Girls - Importing of Girl,,0,0,0,0,October
717,D.CRIME AGAINST CHILDREN,Procuration of Minor Girls - For Other Purposes,,14,0,2,0,October
718,D.CRIME AGAINST CHILDREN,Selling of girls for Prostitution (Sec.372 IPC),,0,0,0,0,October
719,D.CRIME AGAINST CHILDREN,The Prohibition of Child Marriage Act - 2006,,131,11,11,8,October
720,D.CRIME AGAINST CHILDREN,POCSO Act,,3291,307,314,209,October
721,D.CRIME AGAINST CHILDREN,Death of Children due to miscarriage,,26,2,0,4,October
722,D.CRIME AGAINST CHILDREN,Juvenile Justice Act,,121,3,10,9,October
723,D.CRIME AGAINST CHILDREN,Child Labour (Pro.& Reg.) Act,,91,5,5,1,October
724,D.CRIME AGAINST CHILDREN,Probation of Offenders Act,,1,0,1,0,October
725,"    E. CRIME AGAINST SCHEDULED CASTES /TRIBES BY NON SCs/STs 
",Murder,,85,10,7,3,October
726,"    E. CRIME AGAINST SCHEDULED CASTES /TRIBES BY NON SCs/STs 
",Rape,,297,28,30,18,October
727,"    E. CRIME AGAINST SCHEDULED CASTES /TRIBES BY NON SCs/STs 
",Kidnapping,,38,2,4,1,October
728,"    E. CRIME AGAINST SCHEDULED CASTES /TRIBES BY NON SCs/STs 
",Offences under the Protection of Civil Rights Act.,,0,0,0,0,October
729,"    E. CRIME AGAINST SCHEDULED CASTES /TRIBES BY NON SCs/STs 
",Offences under the SC & ST  (prevention of Atrocities)Act 1989 (if the victim is SC),,1684,198,166,149,October
