sl_no,heads_of_crime,major_head,minor_head,current_year_upto,prev_year_same_month,prev_month,current_month,month
595,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Cow Slaughters Act,86.0,7.0,21.0,14.0,May
596,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Banning of Unregulated Deposit Schemes Act,11.0,0.0,0.0,0.0,May
597,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Epidemic Deseases Act 2020,0.0,0.0,0.0,0.0,May
598,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,"Motor Spirit and High Speed Diesel (Regulation of upply, Distribution and Prevention of Malpractice",0.0,0.0,0.0,0.0,May
599,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Prevention of Slaughter and Preservation of Cattle Act 2020,72.0,10.0,8.0,17.0,May
600,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Disaster Management Act 2005,0.0,1.0,0.0,0.0,May
601,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,"The Karnataka Prevention of Dangerous Activities of Bootleggers, Drug-offenders, Gamblers, Goonda Act",0.0,0.0,0.0,0.0,May
602,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Excise Act 1965,3351.0,675.0,879.0,280.0,May
603,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Forest Act 1963,24.0,4.0,2.0,0.0,May
604,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Education Act 1983 As Amended Upto Date,4.0,2.0,0.0,0.0,May
605,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Kerosene Restriction Unuse Act 1956,1.0,0.0,0.0,1.0,May
606,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka University Act,0.0,0.0,0.0,0.0,May
607,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Corruption Act,1.0,0.0,0.0,0.0,May
608,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Medical Registration Act 1965,0.0,0.0,0.0,0.0,May
609,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Land & Revenue Act 1964 & 2007,10.0,0.0,1.0,3.0,May
610,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Kerosene Dealers License Order 1969,0.0,0.0,0.0,0.0,May
611,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Society Registration Act,0.0,0.0,0.0,0.0,May
612,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Minor Mineral Consistent Rule 1994,26.0,0.0,5.0,4.0,May
613,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Bangalore Development Authority Act,0.0,0.0,0.0,0.0,May
614,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Prohibition of Beggery Act 1975,0.0,1.0,0.0,0.0,May
615,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Municipalities Act 1964,0.0,0.0,0.0,0.0,May
616,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Irrigation Act 1963,1.0,1.0,0.0,0.0,May
617,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Fire Force act 1964,1.0,0.0,0.0,1.0,May
618,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Consumer Protection Act 1986,0.0,0.0,0.0,0.0,May
619,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Lottery Act,21.0,3.0,4.0,0.0,May
620,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Weight & Measurement Act,0.0,0.0,0.0,0.0,May
621,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Agriculture Marketing Regulation Act,0.0,0.0,0.0,0.0,May
622,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Revenue Act,0.0,0.0,0.0,0.0,May
623,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Mining Act,0.0,0.0,0.0,0.0,May
624,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Betting Tax Act,0.0,0.0,0.0,0.0,May
625,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Panchayat Raj Act,0.0,0.0,0.0,0.0,May
626,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Open Place Disfigurement Act 1951,30.0,39.0,9.0,6.0,May
627,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Right To Information Act 2000 & 2008,0.0,0.0,0.0,0.0,May
628,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Urban Development Act 1987,0.0,0.0,0.0,0.0,May
629,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Town & City Planning Act 1961,0.0,0.0,0.0,0.0,May
630,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Race Betting Act,0.0,0.0,0.0,0.0,May
631,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Devadasi's (Prohibition Of Dedication) Act 1982,0.0,0.0,0.0,0.0,May
632,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Cooperative Society Act,0.0,1.0,0.0,0.0,May
633,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Entertainment Tax Act 1958,0.0,0.0,0.0,0.0,May
634,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Land Acquisition (Prohibition) Act 2007,0.0,0.0,0.0,0.0,May
635,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Money Lender Act 1961,8.0,1.0,1.0,3.0,May
636,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Stamp Act 1957,0.0,0.0,0.0,0.0,May
637,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Prisoners Act 1963 & 1974,21.0,0.0,8.0,2.0,May
638,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Private Medical Institution Act 2007,1.0,0.0,0.0,0.0,May
639,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,MMRD (Mines & Minerals Regulation Development ) Act 1957,44.0,9.0,5.0,6.0,May
640,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Treasure Trove Act 1962,0.0,0.0,0.0,0.0,May
641,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Prohibition of Charging Exorbitant Interest Act 2004,7.0,2.0,0.0,3.0,May
642,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Karnataka Ayurvedic And Unani Pract. Regis. & Medical Prac. Misc. Prov. Act,0.0,0.0,0.0,0.0,May
643,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Other Local Acts,62.0,28.0,16.0,13.0,May
644,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,Sub Total,3782.0,784.0,959.0,353.0,May
645,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,CYBER CRIME,,,,,May
646,B - SPECIAL & LOCAL LAWS,KARNATAKA STATE LOCAL ACTS,"Information Technology Act 2000, 2009",9702.0,1572.0,1574.0,2281.0,May
647,B - SPECIAL & LOCAL LAWS,NATIONAL SECURITY ACT,,0.0,0.0,0.0,0.0,May
648,B - SPECIAL & LOCAL LAWS,POCSO,Custodial Rape,0.0,0.0,0.0,0.0,May
649,B - SPECIAL & LOCAL LAWS,POCSO,Gang Rape,0.0,0.0,0.0,0.0,May
650,B - SPECIAL & LOCAL LAWS,POCSO,Rape with Murder,3.0,0.0,0.0,1.0,May
651,B - SPECIAL & LOCAL LAWS,POCSO,Rape,1163.0,227.0,224.0,205.0,May
652,B - SPECIAL & LOCAL LAWS,POCSO,Others ,426.0,99.0,93.0,88.0,May
653,B - SPECIAL & LOCAL LAWS,Rape (Sec. 376 IPC),1.1  Custodial Rape,1.0,0.0,0.0,0.0,May
654,B - SPECIAL & LOCAL LAWS,Rape (Sec. 376 IPC),1.2  Gang Rape,8.0,0.0,1.0,2.0,May
655,B - SPECIAL & LOCAL LAWS,Rape (Sec. 376 IPC),1.3  other Cases of Rape,270.0,49.0,50.0,78.0,May
656,B - SPECIAL & LOCAL LAWS,Outraging modesty (Molestation) (sec.354 IPC),,3011.0,521.0,612.0,682.0,May
657,B - SPECIAL & LOCAL LAWS,Kidnapping & Abduction of Women: (Sec.366 IPC),,51.0,13.0,11.0,11.0,May
658,B - SPECIAL & LOCAL LAWS,Insulting modesty (Eve-Teasing) (Sec.294 & 509 IPC if victim is a woman),,48.0,12.0,12.0,12.0,May
659,B - SPECIAL & LOCAL LAWS,Murder for Dowry - by burning (Sec.302 IPC),,0.0,0.0,0.0,0.0,May
660,B - SPECIAL & LOCAL LAWS,"Murder for Dowry - by other means
(Sec.302 IPC)",,3.0,2.0,3.0,0.0,May
661,B - SPECIAL & LOCAL LAWS,Murder for other reasons,,184.0,34.0,39.0,45.0,May
662,B - SPECIAL & LOCAL LAWS,Attempt to Commit Murder for dowry by burning (Sec.307 IPC),,1.0,0.0,0.0,0.0,May
663,B - SPECIAL & LOCAL LAWS,Attempt to Commit Murder for dowry by other means (Sec.307 IPC),,17.0,5.0,1.0,5.0,May
664,B - SPECIAL & LOCAL LAWS,Attempt to Commit murder for other reasons,,361.0,53.0,71.0,100.0,May
665,B - SPECIAL & LOCAL LAWS,"Dowry Death-by burning
(Sec.304-B IPC)",,0.0,0.0,0.0,0.0,May
666,B - SPECIAL & LOCAL LAWS,Dowry Death-by other Means (Sec.304(B) IPC),,45.0,47.0,9.0,9.0,May
667,B - SPECIAL & LOCAL LAWS,Cruelty by Husband or Relatives of Husband (Sec.498-A IPC),,1380.0,183.0,219.0,325.0,May
668,B - SPECIAL & LOCAL LAWS,Abetment of Suicide (Sec.306 IPC),,117.0,13.0,13.0,9.0,May
669,B - SPECIAL & LOCAL LAWS,Immoral Traffic (prevention) Act.,,144.0,22.0,12.0,32.0,May
670,B - SPECIAL & LOCAL LAWS,Indecent Representation of Women(Prohibition) Act-1986,,0.0,1.0,0.0,0.0,May
671,B - SPECIAL & LOCAL LAWS,Pornography,,0.0,0.0,0.0,0.0,May
672,B - SPECIAL & LOCAL LAWS,Offences against Public Servants (Sec.182-188-333-353 IPC),,56.0,8.0,15.0,11.0,May
673,B - SPECIAL & LOCAL LAWS,Offences related to Marriage,,15.0,3.0,1.0,4.0,May
674,B - SPECIAL & LOCAL LAWS,Cyber Crimes,,2849.0,590.0,447.0,618.0,May
675,D.CRIME AGAINST CHILDREN,"Infanticide/ Foeticide 
(Sec. 315 & 316 IPC)",,0.0,0.0,0.0,0.0,May
676,D.CRIME AGAINST CHILDREN,Rape on Minor,,0.0,0.0,0.0,0.0,May
677,D.CRIME AGAINST CHILDREN,Exposure & abandonment (Sec. 317 IPC),,21.0,3.0,2.0,3.0,May
678,D.CRIME AGAINST CHILDREN,Kidnapping & Abduction of Children,,1720.0,287.0,320.0,437.0,May
679,D.CRIME AGAINST CHILDREN,For Ransom - of Children,,4.0,0.0,1.0,0.0,May
680,D.CRIME AGAINST CHILDREN,of Children - for begging,,0.0,0.0,0.0,0.0,May
681,D.CRIME AGAINST CHILDREN,of Girls - Immoral Purpose,,0.0,1.0,0.0,0.0,May
682,D.CRIME AGAINST CHILDREN,With intent to Steal from Child,,0.0,0.0,0.0,0.0,May
683,D.CRIME AGAINST CHILDREN,Lawful Guardianship,,0.0,0.0,0.0,0.0,May
684,D.CRIME AGAINST CHILDREN,Procuration of Minor Girls - For Prostitution,,0.0,0.0,0.0,0.0,May
685,D.CRIME AGAINST CHILDREN,Procuration of Minor Girls - Importing of Girl,,1.0,0.0,0.0,1.0,May
686,D.CRIME AGAINST CHILDREN,Procuration of Minor Girls - For Other Purposes,,11.0,1.0,4.0,2.0,May
687,D.CRIME AGAINST CHILDREN,Sub Total ,,1736.0,289.0,325.0,440.0,May
688,D.CRIME AGAINST CHILDREN,Selling of girls for Prostitution (Sec.372 IPC),,0.0,0.0,0.0,0.0,May
689,D.CRIME AGAINST CHILDREN,The Prohibition of Child Marriage Act - 2006,,67.0,10.0,19.0,20.0,May
690,D.CRIME AGAINST CHILDREN,POCSO Act,,1592.0,326.0,317.0,294.0,May
691,D.CRIME AGAINST CHILDREN,Death of Children due to miscarriage,,13.0,1.0,2.0,3.0,May
692,D.CRIME AGAINST CHILDREN,Juvenile Justice Act,,73.0,12.0,25.0,18.0,May
693,D.CRIME AGAINST CHILDREN,Child Labour (Pro.& Reg.) Act,,30.0,19.0,7.0,4.0,May
694,D.CRIME AGAINST CHILDREN,Probation of Offenders Act,,0.0,0.0,0.0,0.0,May
695,"    E. CRIME AGAINST SCHEDULED CASTES /TRIBES BY NON SCs/STs 
",Murder,,45.0,12.0,9.0,3.0,May
696,"    E. CRIME AGAINST SCHEDULED CASTES /TRIBES BY NON SCs/STs 
",Rape,,141.0,32.0,28.0,23.0,May
697,"    E. CRIME AGAINST SCHEDULED CASTES /TRIBES BY NON SCs/STs 
",Kidnapping,,21.0,3.0,2.0,3.0,May
698,"    E. CRIME AGAINST SCHEDULED CASTES /TRIBES BY NON SCs/STs 
",Offences under the Protection of Civil Rights Act.,,1.0,0.0,0.0,0.0,May
699,"    E. CRIME AGAINST SCHEDULED CASTES /TRIBES BY NON SCs/STs 
",Offences under the SC & ST  (prevention of Atrocities)Act 1989 (if the victim is SC),,922.0,140.0,184.0,158.0,May
