sl_no,heads_of_crime,major_head,minor_head,current_year_upto,prev_year_same_month,prev_month,current_month,month
100,A - IPC Crime,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC),Known Person,108.0,28.0,29.0,29.0,April
101,A - IPC Crime,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC),Unknown Person,2.0,1.0,2.0,0.0,April
102,A - IPC Crime,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC),Due to Other Causes,40.0,8.0,11.0,9.0,April
103,A - IPC Crime,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER (Sec. 308 IPC),On Minor,0.0,0.0,0.0,0.0,April
104,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",Missing - Boy,308.0,58.0,55.0,58.0,April
105,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",Missing - Girl,912.0,166.0,250.0,245.0,April
106,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",For Ransom - of Children,4.0,1.0,2.0,1.0,April
107,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",For Ransom - of Cildren for Begging,0.0,0.0,0.0,0.0,April
108,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",For Ransom - of Women,2.0,1.0,0.0,1.0,April
109,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",For Ransom - of Girls for Immoral Purpose,0.0,0.0,0.0,0.0,April
110,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",For Ransom - of  Others,26.0,1.0,7.0,5.0,April
111,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",Procuration of Minor Girls - For Prostitution,0.0,0.0,0.0,0.0,April
112,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",Procuration of Minor Girls - Importring of Girl,0.0,0.0,0.0,0.0,April
113,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",Procuration of Minor Girls - For other Purpose,9.0,0.0,1.0,4.0,April
114,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",Espionage,0.0,0.0,0.0,0.0,April
115,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",Intent to Steal From Child,0.0,0.0,0.0,0.0,April
116,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",Murder (Homicide),0.0,0.0,0.0,0.0,April
117,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",Obtain Signature Forcibly,0.0,0.0,0.0,0.0,April
118,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",Recovering Loan,1.0,0.0,0.0,0.0,April
119,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",Settling any Disputes,4.0,0.0,2.0,0.0,April
120,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",Unnatural Lust / Illicit Intercourse,0.0,0.0,0.0,0.0,April
121,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",Wrongful Confinement,7.0,1.0,3.0,1.0,April
122,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",For Exporting,0.0,0.0,0.0,0.0,April
123,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",From Lawful Guardianship,0.0,0.0,0.0,0.0,April
124,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",For Camel Racing Etc.,0.0,0.0,0.0,0.0,April
125,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",To Compel For Marriage,3.0,1.0,0.0,2.0,April
126,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",For Slavery,0.0,0.0,0.0,0.0,April
127,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",For Stealing From its Person,0.0,0.0,0.0,0.0,April
128,A - IPC Crime,"KIDNAPPING AND ABDUCTION (Sec.360, 361, 363 to 369 IPC)",Others,172.0,25.0,30.0,63.0,April
129,A - IPC Crime,DACOITY (Sec. 395 to 398 IPC ),At ATM,0.0,0.0,0.0,0.0,April
130,A - IPC Crime,DACOITY (Sec. 395 to 398 IPC ),At Residential Premises,16.0,0.0,3.0,3.0,April
131,A - IPC Crime,DACOITY (Sec. 395 to 398 IPC ),On Highways,8.0,0.0,2.0,3.0,April
132,A - IPC Crime,DACOITY (Sec. 395 to 398 IPC ),In Trains,0.0,0.0,0.0,0.0,April
133,A - IPC Crime,DACOITY (Sec. 395 to 398 IPC ),At Banks,0.0,0.0,0.0,0.0,April
134,A - IPC Crime,DACOITY (Sec. 395 to 398 IPC ),At Commercial Places / Establishments,5.0,0.0,2.0,0.0,April
135,A - IPC Crime,DACOITY (Sec. 395 to 398 IPC ),On Other Roads,10.0,2.0,3.0,1.0,April
136,A - IPC Crime,DACOITY (Sec. 395 to 398 IPC ),In Other Places,26.0,7.0,8.0,5.0,April
137,A - IPC Crime,DACOITY (Sec. 395 to 398 IPC ),River & Sea,1.0,0.0,0.0,0.0,April
138,A - IPC Crime,DACOITY (Sec. 395 to 398 IPC ),Preparation And Assembly for Dacoity,39.0,7.0,11.0,6.0,April
139,A - IPC Crime,Robbery (Sec.392 to 394 IPC),At ATM,0.0,0.0,0.0,0.0,April
140,A - IPC Crime,Robbery (Sec.392 to 394 IPC),At Residential Premises,64.0,13.0,11.0,19.0,April
141,A - IPC Crime,Robbery (Sec.392 to 394 IPC),On Highways,38.0,4.0,12.0,6.0,April
142,A - IPC Crime,Robbery (Sec.392 to 394 IPC),In Trains,3.0,0.0,0.0,1.0,April
143,A - IPC Crime,Robbery (Sec.392 to 394 IPC),At Banks,0.0,0.0,0.0,0.0,April
144,A - IPC Crime,Robbery (Sec.392 to 394 IPC),At Commercial Places / Establishments,24.0,4.0,4.0,5.0,April
145,A - IPC Crime,Robbery (Sec.392 to 394 IPC),In Other Places,305.0,47.0,87.0,65.0,April
146,A - IPC Crime,Robbery (Sec.392 to 394 IPC),Chain Snatching,233.0,41.0,63.0,51.0,April
147,A - IPC Crime,Robbery (Sec.392 to 394 IPC),Attempt to Commit,17.0,3.0,5.0,5.0,April
148,A - IPC Crime,"BURGLARY - NIGHT (Sec. 380 IPC R/W 453 TO 460, 462 IPC)",At Residential Premises,863.0,169.0,205.0,206.0,April
149,A - IPC Crime,"BURGLARY - NIGHT (Sec. 380 IPC R/W 453 TO 460, 462 IPC)",On Highways,0.0,0.0,0.0,0.0,April
150,A - IPC Crime,"BURGLARY - NIGHT (Sec. 380 IPC R/W 453 TO 460, 462 IPC)",In Trains,0.0,0.0,0.0,0.0,April
151,A - IPC Crime,"BURGLARY - NIGHT (Sec. 380 IPC R/W 453 TO 460, 462 IPC)",At Banks,16.0,4.0,2.0,2.0,April
152,A - IPC Crime,"BURGLARY - NIGHT (Sec. 380 IPC R/W 453 TO 460, 462 IPC)",At Commercial Places / Establishments,243.0,41.0,59.0,49.0,April
153,A - IPC Crime,"BURGLARY - NIGHT (Sec. 380 IPC R/W 453 TO 460, 462 IPC)",In Other Places,173.0,37.0,36.0,36.0,April
154,A - IPC Crime,"BURGLARY - NIGHT (Sec. 380 IPC R/W 453 TO 460, 462 IPC)",Temple Theft,103.0,21.0,15.0,22.0,April
155,A - IPC Crime,"BURGLARY - DAY (Sec. 380 IPC R/W 453 TO 460, 462 IPC)",At Residential Premises,311.0,59.0,67.0,64.0,April
156,A - IPC Crime,"BURGLARY - DAY (Sec. 380 IPC R/W 453 TO 460, 462 IPC)",On Highways,0.0,0.0,0.0,0.0,April
157,A - IPC Crime,"BURGLARY - DAY (Sec. 380 IPC R/W 453 TO 460, 462 IPC)",In Trains,1.0,0.0,0.0,0.0,April
158,A - IPC Crime,"BURGLARY - DAY (Sec. 380 IPC R/W 453 TO 460, 462 IPC)",At Banks,0.0,0.0,0.0,0.0,April
159,A - IPC Crime,"BURGLARY - DAY (Sec. 380 IPC R/W 453 TO 460, 462 IPC)",At Commercial Places / Establishments,16.0,6.0,7.0,3.0,April
160,A - IPC Crime,"BURGLARY - DAY (Sec. 380 IPC R/W 453 TO 460, 462 IPC)",In Other Places,24.0,2.0,5.0,8.0,April
161,A - IPC Crime,"BURGLARY - DAY (Sec. 380 IPC R/W 453 TO 460, 462 IPC)",Temple Theft,8.0,2.0,1.0,3.0,April
162,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Of Sand,528.0,83.0,205.0,110.0,April
163,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Attempt to commit,16.0,1.0,7.0,3.0,April
164,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Of Automobiles - Of Tractors,32.0,16.0,9.0,6.0,April
165,A - IPC Crime,THEFT (Sec.379 to 389 IPC),At ATM,2.0,1.0,0.0,0.0,April
166,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Communication And Elec. Wire,69.0,8.0,22.0,14.0,April
167,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Of Cattle,148.0,14.0,37.0,31.0,April
168,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Of Cycle,45.0,8.0,14.0,18.0,April
169,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Of Automobiles - Of Lorries/Trucks,27.0,10.0,9.0,4.0,April
170,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Of Automobiles - Of Buses,3.0,0.0,0.0,0.0,April
171,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Of Automobiles - Of Cars / Jeeps,91.0,14.0,18.0,11.0,April
172,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Of Automobiles - Of Two Wheelers ,3736.0,830.0,994.0,834.0,April
173,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Of Automobies - of Three Wheelers,83.0,10.0,30.0,13.0,April
174,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Of Accessories of Motor Vehicle,112.0,23.0,24.0,30.0,April
175,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Govt. Vehicle,1.0,0.0,0.0,1.0,April
176,A - IPC Crime,THEFT (Sec.379 to 389 IPC),"Electronic Goods (Radio, TV, VCR, Acs, Office Automation Equipments)",483.0,100.0,124.0,109.0,April
177,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Of Fire Arms,2.0,4.0,0.0,1.0,April
178,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Of Explosives,0.0,0.0,0.0,0.0,April
179,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Of Cultural - Idols,4.0,1.0,1.0,0.0,April
180,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Of Cultural - Painting,1.0,0.0,1.0,0.0,April
181,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Of Cultrual - Others,98.0,9.0,20.0,24.0,April
182,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Cash,200.0,38.0,48.0,42.0,April
183,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Jewellery,607.0,93.0,165.0,169.0,April
184,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Other Items Not Included Above,659.0,91.0,177.0,117.0,April
185,A - IPC Crime,THEFT (Sec.379 to 389 IPC),In Running Train,16.0,12.0,2.0,4.0,April
186,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Extortion,92.0,9.0,23.0,22.0,April
187,A - IPC Crime,THEFT (Sec.379 to 389 IPC),House Theft,617.0,143.0,150.0,169.0,April
188,A - IPC Crime,THEFT (Sec.379 to 389 IPC),Servant Theft,164.0,29.0,44.0,33.0,April
189,A - IPC Crime,RIOTS (Sec.141 to 153 IPC),Land Dispute,327.0,79.0,89.0,71.0,April
190,A - IPC Crime,RIOTS (Sec.141 to 153 IPC),Employee - Govt.,0.0,0.0,0.0,0.0,April
191,A - IPC Crime,RIOTS (Sec.141 to 153 IPC),Labour - Private Sector,1.0,0.0,0.0,0.0,April
192,A - IPC Crime,RIOTS (Sec.141 to 153 IPC),Labour - Public Sector,1.0,0.0,1.0,0.0,April
193,A - IPC Crime,RIOTS (Sec.141 to 153 IPC),Linguistic,1.0,1.0,0.0,0.0,April
194,A - IPC Crime,RIOTS (Sec.141 to 153 IPC),Political ,4.0,12.0,1.0,2.0,April
195,A - IPC Crime,RIOTS (Sec.141 to 153 IPC),Regional,4.0,0.0,0.0,2.0,April
196,A - IPC Crime,RIOTS (Sec.141 to 153 IPC),Sectarian,0.0,0.0,0.0,0.0,April
197,A - IPC Crime,RIOTS (Sec.141 to 153 IPC),Students,4.0,0.0,0.0,0.0,April
198,A - IPC Crime,RIOTS (Sec.141 to 153 IPC),Tribal,0.0,1.0,0.0,0.0,April
